,tractID,nodeID,dti_fa,dti_md
72,ATR_L,72,0.5418780070098834,0.0005502078917823626
73,ATR_L,73,0.5196037504461425,0.0005470409792207531
74,ATR_L,74,0.4875630858458777,0.0005444858529676417
75,ATR_L,75,0.4516478552822699,0.0005430357733636451
76,ATR_L,76,0.41485901888295085,0.0005426061660789359
77,ATR_L,77,0.386918558609691,0.0005442961335456483
78,ATR_L,78,0.36378151430370936,0.0005486389964549527
79,ATR_L,79,0.3407640431292527,0.0005530405734514129
80,ATR_L,80,0.3287887211639971,0.0005599572647308204
81,ATR_L,81,0.3149962546250285,0.0005645391512327755
82,ATR_L,82,0.3033783683738591,0.0005676157670600801
83,ATR_L,83,0.29213498660607756,0.0005693428143375304
84,ATR_L,84,0.28220645064344957,0.0005702180981628725
85,ATR_L,85,0.2734582209802774,0.0005707776978761329
86,ATR_L,86,0.26337318646119073,0.0005728587985704271
87,ATR_L,87,0.25963337830224387,0.0005717610472024494
88,ATR_L,88,0.25225171399952556,0.0005733013296247852
89,ATR_L,89,0.24493858245773736,0.0005748900474323625
90,ATR_L,90,0.2380537001765861,0.0005760657120897705
91,ATR_L,91,0.23188237800247724,0.0005773112843802836
92,ATR_L,92,0.22726437100310745,0.0005795656821831356
93,ATR_L,93,0.22369799127995676,0.0005829340372887223
94,ATR_L,94,0.22036466883904862,0.0005867426982856614
95,ATR_L,95,0.2163749957183355,0.0005904311708644374
96,ATR_L,96,0.21016927557706883,0.0005931666818556261
97,ATR_L,97,0.20028970223056308,0.0005953082262090799
98,ATR_L,98,0.18622674873842343,0.0005972885910121976
99,ATR_L,99,0.17205452963499443,0.000600068376131256
100,ATR_R,0,0.2789004146791395,0.0007219113663797458
101,ATR_R,1,0.3106790596356891,0.000709647205038257
102,ATR_R,2,0.3420676737337517,0.0007070185599911815
103,ATR_R,3,0.36947566643482616,0.0007049908392614369
104,ATR_R,4,0.3943668920761154,0.0006997825883282145
105,ATR_R,5,0.4156766286749368,0.0006929200255537854
106,ATR_R,6,0.4322088555777464,0.0006855660508404384
107,ATR_R,7,0.4436426448335744,0.0006781556539424544
108,ATR_R,8,0.4512701978719499,0.0006703792241835966
109,ATR_R,9,0.455079692417649,0.0006629004185514887
110,ATR_R,10,0.45814904095652953,0.0006563071169702688
111,ATR_R,11,0.46146934824188135,0.0006510305944761658
112,ATR_R,12,0.4663965592898338,0.0006469209922849306
113,ATR_R,13,0.4712978026741612,0.0006436773431045623
114,ATR_R,14,0.4744648408978331,0.0006411726592843655
115,ATR_R,15,0.47500427510977045,0.0006391679632277183
116,ATR_R,16,0.4718737093375449,0.0006376856618906837
117,ATR_R,17,0.4662064122529531,0.0006364959219781366
118,ATR_R,18,0.4588809136460869,0.0006354157093057844
119,ATR_R,19,0.4507506103516993,0.0006345001364923002
120,ATR_R,20,0.4418001888471367,0.0006338012524969157
121,ATR_R,21,0.4323474907221079,0.000633481890277453
122,ATR_R,22,0.4238978125501693,0.0006332082227814014
123,ATR_R,23,0.4172350338669339,0.0006324071026235962
124,ATR_R,24,0.41239946042719733,0.0006311761105665791
125,ATR_R,25,0.40907479213551623,0.0006296108253263513
126,ATR_R,26,0.40634639217507,0.0006279396914114183
127,ATR_R,27,0.40395518414012976,0.0006261784312887088
128,ATR_R,28,0.4012891074893229,0.0006244047289987465
129,ATR_R,29,0.3974790537428942,0.0006226799640207089
130,ATR_R,30,0.39197596409716656,0.0006206329964117754
131,ATR_R,31,0.3872053897743087,0.000618078920432219
132,ATR_R,32,0.3837412797389139,0.0006151678520663345
133,ATR_R,33,0.38215537373423253,0.0006124907680806094
134,ATR_R,34,0.38145901230248774,0.0006099202878171264
135,ATR_R,35,0.3820298508682786,0.0006070829124310057
136,ATR_R,36,0.3842379573723099,0.0006043616644181484
137,ATR_R,37,0.3882648410588712,0.0006018370917945635
138,ATR_R,38,0.393417961473893,0.000599343838310886
139,ATR_R,39,0.39876222360473496,0.0005970616847034165
140,ATR_R,40,0.40434962691344634,0.0005948256681871687
141,ATR_R,41,0.41082439530430187,0.0005923952947062433
142,ATR_R,42,0.4172255971386137,0.0005898088299232454
143,ATR_R,43,0.42326121120454324,0.0005870150425397468
144,ATR_R,44,0.42961766475348967,0.0005841568355849317
145,ATR_R,45,0.4365643980690945,0.0005809382580981667
146,ATR_R,46,0.44361263542327195,0.0005776917734180483
147,ATR_R,47,0.4509828402522858,0.0005747011913920208
148,ATR_R,48,0.4584431656690693,0.0005722826633063477
149,ATR_R,49,0.467640639460843,0.0005701881424767932
150,ATR_R,50,0.4778004891109811,0.0005688351802967656
151,ATR_R,51,0.48655988798053773,0.0005689938956783434
152,ATR_R,52,0.4961504614119566,0.000569273980528802
153,ATR_R,53,0.5056684512854375,0.0005698169348580024
154,ATR_R,54,0.51618117230204,0.0005704591318096846
155,ATR_R,55,0.5285478146918287,0.0005715236560909684
156,ATR_R,56,0.5416540497985357,0.0005729066776901766
157,ATR_R,57,0.5543926801408041,0.0005742016019879796
158,ATR_R,58,0.5682117637939412,0.0005752848833198562
159,ATR_R,59,0.580013439282276,0.0005758390324280716
160,ATR_R,60,0.5913782967345504,0.0005756174332901277
161,ATR_R,61,0.6013702956243562,0.0005746451843545258
162,ATR_R,62,0.6096889213880774,0.000572979117031841
163,ATR_R,63,0.6184963071949561,0.0005707606880714442
164,ATR_R,64,0.6255161844052757,0.0005680818604614326
165,ATR_R,65,0.6270018373440214,0.0005650226122795885
166,ATR_R,66,0.626500639537911,0.0005610660662055703
167,ATR_R,67,0.6243882865610804,0.0005561267426922367
168,ATR_R,68,0.6207827869520633,0.0005504202775250328
169,ATR_R,69,0.6132905063293977,0.0005448508232567343
170,ATR_R,70,0.6037910249909908,0.0005399635762849493
171,ATR_R,71,0.5905681468347604,0.0005369974482014587
172,ATR_R,72,0.5736275129367386,0.0005353003966632073
173,ATR_R,73,0.5511530254635538,0.0005342707181389798
174,ATR_R,74,0.5221691250251033,0.0005336667773980128
175,ATR_R,75,0.487246891400591,0.0005338082672795307
176,ATR_R,76,0.4481118492707456,0.0005350261589261769
177,ATR_R,77,0.4094897948022128,0.0005389318290641561
178,ATR_R,78,0.36651615880436217,0.000545267507427755
179,ATR_R,79,0.35147897556215363,0.0005563406476739646
180,ATR_R,80,0.33056940113182637,0.0005661166622569742
181,ATR_R,81,0.3135185816778538,0.0005744043722455991
182,ATR_R,82,0.29903864368682775,0.0005805821550225438
183,ATR_R,83,0.2869490372312613,0.0005847033537110653
184,ATR_R,84,0.2779627744551757,0.0005871147428437641
185,ATR_R,85,0.2710750012705286,0.0005880803411360851
186,ATR_R,86,0.2649792971638617,0.0005882177015615537
187,ATR_R,87,0.2593112566519851,0.0005879314189544845
188,ATR_R,88,0.25443833205857946,0.0005870174286917991
189,ATR_R,89,0.24990783234151515,0.000585592782155816
190,ATR_R,90,0.24551990737045623,0.000584405209579876
191,ATR_R,91,0.2407593733632424,0.0005842545744994399
192,ATR_R,92,0.2346672266416578,0.0005847844162773018
193,ATR_R,93,0.22779042383141934,0.0005856859532951647
194,ATR_R,94,0.22162688892514998,0.0005868237430240052
195,ATR_R,95,0.21710702099278933,0.0005881692859400151
196,ATR_R,96,0.21293116683097946,0.0005899026240333868
197,ATR_R,97,0.2074232656464299,0.0005919500579769563
198,ATR_R,98,0.19919274061156514,0.000594067734512889
199,ATR_R,99,0.1908072741033503,0.0005979178445205915
200,CGC_L,0,0.22610218350439876,0.0006841267707744622
201,CGC_L,1,0.2723583107682962,0.0006716594005343469
202,CGC_L,2,0.3137625172199249,0.000666037552946551
203,CGC_L,3,0.3463643069515334,0.0006613156829415755
204,CGC_L,4,0.3681468486928789,0.0006563154695858649
205,CGC_L,5,0.3804543067709957,0.0006513406793900748
206,CGC_L,6,0.38434205792109233,0.0006464946799945604
207,CGC_L,7,0.38555708013416196,0.0006425260373106533
208,CGC_L,8,0.3887359515582922,0.0006386466770094431
209,CGC_L,9,0.39527759267433543,0.0006359743882013925
210,CGC_L,10,0.40467843842547746,0.000633684299474357
211,CGC_L,11,0.41300146330974563,0.0006306267817205578
212,CGC_L,12,0.4193120649058037,0.0006283618401612414
213,CGC_L,13,0.42363912606809695,0.0006265332485381911
214,CGC_L,14,0.42651375609674247,0.0006238493715510765
215,CGC_L,15,0.4302662377274525,0.0006208057880584045
216,CGC_L,16,0.4361892288010051,0.0006181031569720847
217,CGC_L,17,0.4407703095969077,0.0006154923865332003
218,CGC_L,18,0.44261406539136766,0.0006133375908891934
219,CGC_L,19,0.4432314626723474,0.0006117531824763036
220,CGC_L,20,0.44513400558947164,0.0006100623021056387
221,CGC_L,21,0.44596747538869713,0.0006083386909824355
222,CGC_L,22,0.44747263394413,0.0006065919590001858
223,CGC_L,23,0.4506463695896355,0.0006041485557224963
224,CGC_L,24,0.45299330781002545,0.0006021730735200722
225,CGC_L,25,0.4541849913992294,0.0006014104343763733
226,CGC_L,26,0.4557737632526696,0.0006008456680983315
227,CGC_L,27,0.45992344009037084,0.000600171532133994
228,CGC_L,28,0.46583692735045834,0.0006002286364317118
229,CGC_L,29,0.47164725798755713,0.0006020191367805746
230,CGC_L,30,0.4767629834722559,0.0006043467650473086
231,CGC_L,31,0.4796281304639,0.0006059557104856058
232,CGC_L,32,0.4844632079461477,0.0006070852102439391
233,CGC_L,33,0.48743223100406136,0.0006083378739203336
234,CGC_L,34,0.491226688311624,0.0006100253988830225
235,CGC_L,35,0.49733236861480656,0.0006115486485600437
236,CGC_L,36,0.5047239143076891,0.0006129864481156361
237,CGC_L,37,0.5140902569219371,0.0006140839923737131
238,CGC_L,38,0.5195211739355029,0.0006157541552346876
239,CGC_L,39,0.5247460288291536,0.0006168024570173454
240,CGC_L,40,0.5279802668812877,0.0006180734822673841
241,CGC_L,41,0.5274724391879889,0.0006198774506052831
242,CGC_L,42,0.5271196943040929,0.0006210586598517518
243,CGC_L,43,0.526601526210359,0.0006217857176579022
244,CGC_L,44,0.5263807858096009,0.0006222656959293275
245,CGC_L,45,0.5276528902621241,0.0006226351878057887
246,CGC_L,46,0.5290524474366135,0.0006233540883797745
247,CGC_L,47,0.530562504572268,0.0006243315913998442
248,CGC_L,48,0.531927099949649,0.0006254276167602276
249,CGC_L,49,0.5316318902794858,0.000626558102963727
250,CGC_L,50,0.5347508273495862,0.0006278518209541701
251,CGC_L,51,0.5331418378111138,0.00062940266058121
252,CGC_L,52,0.5333262811574052,0.0006302553737833867
253,CGC_L,53,0.533580520464037,0.0006309765140178692
254,CGC_L,54,0.5331696431734595,0.0006316753637469256
255,CGC_L,55,0.5315819722344808,0.0006329034691285059
256,CGC_L,56,0.5333902189709413,0.000633701478911576
257,CGC_L,57,0.533179423185721,0.0006345107040930183
258,CGC_L,58,0.5345784100224887,0.000635306171728286
259,CGC_L,59,0.5338529775023735,0.0006363489844934775
260,CGC_L,60,0.532705276875695,0.0006376760040775676
261,CGC_L,61,0.5319485217369928,0.0006386827220436229
262,CGC_L,62,0.5306689216480335,0.0006394737576120147
263,CGC_L,63,0.5303942502387267,0.0006398799456441483
264,CGC_L,64,0.5320884605988628,0.0006396692242092752
265,CGC_L,65,0.533605132242303,0.0006397486805786922
266,CGC_L,66,0.534104631441403,0.0006400111943064967
267,CGC_L,67,0.5355869017289825,0.0006402940705247486
268,CGC_L,68,0.5374378810780984,0.0006399967640247264
269,CGC_L,69,0.5382077938926316,0.0006400485776588016
270,CGC_L,70,0.5405851462507847,0.0006403046563000587
271,CGC_L,71,0.5422284754777594,0.0006404942699820765
272,CGC_L,72,0.5448932340198527,0.0006413480601107574
273,CGC_L,73,0.5452820407049942,0.0006426106358011556
274,CGC_L,74,0.5423527594421932,0.000644095721039304
275,CGC_L,75,0.5387549169416026,0.0006453857692923848
276,CGC_L,76,0.5367399299940879,0.0006477634538959422
277,CGC_L,77,0.5354844641506669,0.0006502816901486939
278,CGC_L,78,0.5323476102628867,0.0006538801674761829
279,CGC_L,79,0.5284591974016999,0.0006578329666869973
280,CGC_L,80,0.5227852776794487,0.0006621807912437473
281,CGC_L,81,0.5174194854889025,0.0006660566320659163
282,CGC_L,82,0.5114230317170845,0.0006714450736358617
283,CGC_L,83,0.5046356764440129,0.0006769967696845021
284,CGC_L,84,0.4961340323955929,0.0006821641477079447
285,CGC_L,85,0.48417916430685193,0.0006887460938255625
286,CGC_L,86,0.46987276573037995,0.0006934584734785346
287,CGC_L,87,0.45665775551009863,0.0006947608947126483
288,CGC_L,88,0.4411357654427733,0.0006936303258641382
289,CGC_L,89,0.42327657815164793,0.0006927674628056394
290,CGC_L,90,0.40753592755328755,0.0006922288062137507
291,CGC_L,91,0.3917098627303767,0.0006923902031863771
292,CGC_L,92,0.37687564143038993,0.0006919714928953203
293,CGC_L,93,0.36278958449275833,0.0006910987988650166
294,CGC_L,94,0.3507756913129878,0.0006908353598225306
295,CGC_L,95,0.337410695228768,0.0006909146363125767
296,CGC_L,96,0.32363037851880816,0.000690964833136324
297,CGC_L,97,0.31133433873794053,0.0006922658979318052
298,CGC_L,98,0.29653268655498705,0.0006949241356327073
299,CGC_L,99,0.27504715812599484,0.0006980253177600266
300,CGC_R,0,0.22709252630635493,0.0006888137338556443
301,CGC_R,1,0.2716136784604735,0.0006659573275265879
302,CGC_R,2,0.3040319753113979,0.0006564776482159837
303,CGC_R,3,0.3260673521097245,0.0006526475671422198
304,CGC_R,4,0.3446035875912387,0.0006488344786019938
305,CGC_R,5,0.36300803661941344,0.0006452809768453187
306,CGC_R,6,0.38309746862752064,0.0006411000560725896
307,CGC_R,7,0.40230309813995324,0.0006365989650209254
308,CGC_R,8,0.4143601954960092,0.0006334650259988431
309,CGC_R,9,0.4214309418703091,0.0006327159555194855
310,CGC_R,10,0.42702152685203937,0.0006330946602108882
311,CGC_R,11,0.43525309458808525,0.0006331678556358689
312,CGC_R,12,0.44764773664753466,0.0006327114598614953
313,CGC_R,13,0.4579086143005995,0.0006322885600925637
314,CGC_R,14,0.46213283512134196,0.0006322417992093097
315,CGC_R,15,0.46257502133422446,0.0006321866595466778
316,CGC_R,16,0.45665098572691304,0.0006320614289304553
317,CGC_R,17,0.45152618989956805,0.0006309258917766992
318,CGC_R,18,0.44744488557040896,0.0006292817416269641
319,CGC_R,19,0.44645016294552214,0.0006268470705950601
320,CGC_R,20,0.45290933787380505,0.0006237578169397857
321,CGC_R,21,0.46135028811526274,0.0006204771315459918
322,CGC_R,22,0.4696777118744509,0.0006173117454337389
323,CGC_R,23,0.475438976403931,0.0006141912748666909
324,CGC_R,24,0.4794914602725062,0.0006116003674260445
325,CGC_R,25,0.478703351976716,0.0006085163819256681
326,CGC_R,26,0.47819741953606265,0.0006047267297598952
327,CGC_R,27,0.4770805363027764,0.0006005204297366328
328,CGC_R,28,0.4779329138156885,0.0005975512745272538
329,CGC_R,29,0.4788654570330317,0.0005951029199818646
330,CGC_R,30,0.4801290601363625,0.0005928998839409117
331,CGC_R,31,0.4816123624083106,0.000590721868083343
332,CGC_R,32,0.482309743607021,0.0005891287002107501
333,CGC_R,33,0.48678735706385245,0.0005872417216931929
334,CGC_R,34,0.48764310586001974,0.0005866064766736452
335,CGC_R,35,0.4901508591395458,0.0005865437935260252
336,CGC_R,36,0.49348855011481857,0.0005876441014014268
337,CGC_R,37,0.49696857778269704,0.0005896908568511823
338,CGC_R,38,0.5025731275368134,0.0005923255849990612
339,CGC_R,39,0.5096445932691438,0.0005956647280739403
340,CGC_R,40,0.5172288464359923,0.0005995339368008823
341,CGC_R,41,0.5252904450150961,0.0006029783454488771
342,CGC_R,42,0.5335013246471297,0.0006061370709518751
343,CGC_R,43,0.542650746141059,0.0006089204707734143
344,CGC_R,44,0.5495205959806945,0.0006105575091320968
345,CGC_R,45,0.5576558112493685,0.0006114395643691812
346,CGC_R,46,0.5615980335837714,0.0006116151216968272
347,CGC_R,47,0.5661563878896354,0.0006116475621655578
348,CGC_R,48,0.5690231689902806,0.0006118320038369768
349,CGC_R,49,0.5713233920063941,0.0006121877307248944
350,CGC_R,50,0.5717327858617348,0.000612564562918395
351,CGC_R,51,0.5696175516472439,0.0006128108933025247
352,CGC_R,52,0.5658536032041853,0.0006133896404463383
353,CGC_R,53,0.5633906686003818,0.0006142789725258267
354,CGC_R,54,0.562077605959063,0.0006152433780983978
355,CGC_R,55,0.5611959921307165,0.0006160450794629603
356,CGC_R,56,0.5602790242659594,0.0006162891080701684
357,CGC_R,57,0.5554657614237823,0.0006164865000798784
358,CGC_R,58,0.5497924512139667,0.0006166322684770503
359,CGC_R,59,0.543805689497978,0.0006171331314081142
360,CGC_R,60,0.5381163751821881,0.0006172255669395322
361,CGC_R,61,0.5302751353480307,0.0006168370198670738
362,CGC_R,62,0.5231869559244944,0.0006161802560328743
363,CGC_R,63,0.5139364711986095,0.0006152175035522149
364,CGC_R,64,0.5025536780204841,0.0006149397786303269
365,CGC_R,65,0.4917277069845026,0.000614874740251652
366,CGC_R,66,0.483095273077283,0.000615353149235864
367,CGC_R,67,0.47723447170860855,0.000615587333585283
368,CGC_R,68,0.47103138940026074,0.0006158535447277025
369,CGC_R,69,0.462625343090111,0.0006158205397338196
370,CGC_R,70,0.4521183166032796,0.000616102695884723
371,CGC_R,71,0.44040135009560977,0.0006177000780418406
372,CGC_R,72,0.4318862032995212,0.0006200459381655898
373,CGC_R,73,0.42589578921920557,0.0006229496462650038
374,CGC_R,74,0.42029252728303085,0.0006264108679921183
375,CGC_R,75,0.4144601783767406,0.0006298225448337906
376,CGC_R,76,0.40833183520316774,0.0006323266623680743
377,CGC_R,77,0.4009421733945486,0.0006354319357204669
378,CGC_R,78,0.3976995471160158,0.0006378103618625829
379,CGC_R,79,0.3978998882150541,0.0006404524319685425
380,CGC_R,80,0.39651740815752123,0.0006436174296507469
381,CGC_R,81,0.395466655379087,0.0006472597110655605
382,CGC_R,82,0.3959412511820126,0.0006528940064964268
383,CGC_R,83,0.3988060036828765,0.0006604453704707965
384,CGC_R,84,0.4032976099020211,0.0006673081706114445
385,CGC_R,85,0.4095052741348657,0.0006722596453237426
386,CGC_R,86,0.41379166330610906,0.0006751492416517198
387,CGC_R,87,0.41717111830581594,0.0006778855955661615
388,CGC_R,88,0.4171676043683743,0.0006809055428704339
389,CGC_R,89,0.41155677377160244,0.0006870319787526051
390,CGC_R,90,0.40680008423384456,0.0006964527686132598
391,CGC_R,91,0.40374301829470954,0.0007075677274546661
392,CGC_R,92,0.40157608551718915,0.0007168125592521775
393,CGC_R,93,0.39449896339580587,0.0007252797299330581
394,CGC_R,94,0.3798047311110281,0.0007311080045814803
395,CGC_R,95,0.36524042597690937,0.0007334917423759554
396,CGC_R,96,0.3499067382732161,0.0007342039763611811
397,CGC_R,97,0.32680464739921744,0.0007375822960787549
398,CGC_R,98,0.29551614783578106,0.0007458010214875842
399,CGC_R,99,0.25641091587000187,0.0007586037315824259
400,CST_L,0,0.34143406860355224,0.0006635220828575809
401,CST_L,1,0.349950631962396,0.0006627057812163867
402,CST_L,2,0.36151100809893716,0.0006607358484527544
403,CST_L,3,0.3779647441006495,0.0006491777602710638
404,CST_L,4,0.3961923339385695,0.0006259259835875306
405,CST_L,5,0.4102137966164913,0.000600933388948139
406,CST_L,6,0.4200240961890092,0.0005781834496232439
407,CST_L,7,0.4123813790288714,0.0005666993210429805
408,CST_L,8,0.3945634694477704,0.0005578013106118646
409,CST_L,9,0.39437674767794434,0.0005420181921627204
410,CST_L,10,0.41147406569249834,0.0005273459815271781
411,CST_L,11,0.43539819165050636,0.0005161197814912828
412,CST_L,12,0.46016064652834315,0.0005064807518951753
413,CST_L,13,0.4747857497930188,0.0004989236677032991
414,CST_L,14,0.47626067175481895,0.0004932933039116775
415,CST_L,15,0.47702444271585254,0.0004895140767915384
416,CST_L,16,0.4827696634290973,0.00048728811257309364
417,CST_L,17,0.487907299225724,0.00048683170554844455
418,CST_L,18,0.49135547285848763,0.0004882383394318912
419,CST_L,19,0.4966945860133091,0.0004908660542747372
420,CST_L,20,0.5045838987015309,0.0004929243483784008
421,CST_L,21,0.5168138022965468,0.0004942754540200295
422,CST_L,22,0.5326661725292482,0.0004969295287073959
423,CST_L,23,0.5454908907142768,0.0005017702524218015
424,CST_L,24,0.5521043454199599,0.0005064000926581587
425,CST_L,25,0.5553976465124907,0.0005096302472084298
426,CST_L,26,0.5600504310939212,0.0005122883167173573
427,CST_L,27,0.5691461245951456,0.0005164407911786384
428,CST_L,28,0.5808494196480887,0.0005228852869698699
429,CST_L,29,0.5903211020627362,0.0005307536299782569
430,CST_L,30,0.5951730002494713,0.0005375801326783369
431,CST_L,31,0.5997547080972061,0.000541730468536885
432,CST_L,32,0.6042436377315522,0.0005429579963487681
433,CST_L,33,0.6036340546428863,0.0005434934115973461
434,CST_L,34,0.599105168368072,0.0005445224396079805
435,CST_L,35,0.5954529581109954,0.0005442806941605542
436,CST_L,36,0.5927907931004557,0.0005419833396009512
437,CST_L,37,0.5925128745554438,0.0005391625019262213
438,CST_L,38,0.5927357848362195,0.0005373227502360683
439,CST_L,39,0.5944114732423469,0.0005362813102123073
440,CST_L,40,0.5984784212130855,0.0005351489622312026
441,CST_L,41,0.6041321589351357,0.000534407038872533
442,CST_L,42,0.6098685142752318,0.0005359973006717354
443,CST_L,43,0.6158928339732155,0.0005384937209909743
444,CST_L,44,0.6215898235433568,0.0005414637277594583
445,CST_L,45,0.6233636354190164,0.0005457424256688813
446,CST_L,46,0.6248026923880275,0.0005496157984672639
447,CST_L,47,0.6267229733293007,0.0005527361143914468
448,CST_L,48,0.628345561649546,0.0005555799982454835
449,CST_L,49,0.629151698063077,0.0005582030520806895
450,CST_L,50,0.6286270494540898,0.0005598364094112074
451,CST_L,51,0.6278463089310066,0.0005606059786661127
452,CST_L,52,0.6270805101277243,0.0005612102172054482
453,CST_L,53,0.6249594077051636,0.0005616771364082085
454,CST_L,54,0.6215893281332421,0.0005617918354878816
455,CST_L,55,0.6159057038540303,0.0005617024136238731
456,CST_L,56,0.6075567057754787,0.000561991050579012
457,CST_L,57,0.5972145882859208,0.0005636141130446267
458,CST_L,58,0.5858737953374961,0.000565836442778576
459,CST_L,59,0.5754005821574062,0.000567129658338641
460,CST_L,60,0.5666945117296206,0.0005674783523348246
461,CST_L,61,0.5593312897607866,0.000566336763484364
462,CST_L,62,0.5503568122732482,0.0005645351629907353
463,CST_L,63,0.5368609281300478,0.0005633745228994613
464,CST_L,64,0.5165625238003758,0.0005636026687526917
465,CST_L,65,0.4899954348423037,0.000564379180997435
466,CST_L,66,0.4604570752591967,0.0005648600112282328
467,CST_L,67,0.43123471764070614,0.0005650068590134621
468,CST_L,68,0.40541101344193936,0.0005656730585362255
469,CST_L,69,0.3849175324231783,0.0005668638465056532
470,CST_L,70,0.3709047656920146,0.0005679432461634185
471,CST_L,71,0.3636965956433047,0.000569459830259557
472,CST_L,72,0.362409021961061,0.000571152761970351
473,CST_L,73,0.3659552780185716,0.0005720142030445638
474,CST_L,74,0.3755058305785823,0.000572646504818157
475,CST_L,75,0.38893728195894905,0.0005736192845890077
476,CST_L,76,0.4048257675108118,0.0005753595145231904
477,CST_L,77,0.4220042387973383,0.0005780873242504245
478,CST_L,78,0.43817174692134625,0.0005821320443218581
479,CST_L,79,0.454691618406333,0.0005871775093046208
480,CST_L,80,0.47322174799873995,0.0005934179093840968
481,CST_L,81,0.49676079912580423,0.0006014958830364975
482,CST_L,82,0.5293181810390967,0.000611014657843465
483,CST_L,83,0.5630255389165664,0.0006205364749352711
484,CST_L,84,0.5882269963133079,0.000629263368034276
485,CST_L,85,0.6007650213184851,0.0006368192149938957
486,CST_L,86,0.6009286927824942,0.0006428076302653767
